#
#    Period, Days, T      Frequency, 1/Days, v      Periodogram, I(v)
#
  0.117458408498697E+02   0.851365187713311E-01   0.664737007499161E-01
  0.117434869739479E+02   0.851535836177474E-01   0.625401884859858E-01
  0.117411340412743E+02   0.851706484641638E-01   0.534512623773440E-01
  0.117387820512821E+02   0.851877133105802E-01   0.411317862991536E-01
  0.117364310034048E+02   0.852047781569966E-01   0.279595622334242E-01
  0.117340808970765E+02   0.852218430034130E-01   0.161912673010711E-01
  0.117317317317317E+02   0.852389078498293E-01   0.749120684520566E-02
  0.117293835068054E+02   0.852559726962457E-01   0.267543010942928E-02
  0.117270362217330E+02   0.852730375426621E-01   0.174183911675298E-02
  0.117246898759504E+02   0.852901023890785E-01   0.412457016271541E-02
  0.117223444688938E+02   0.853071672354949E-01   0.906977589238163E-02
  0.117200000000000E+02   0.853242320819113E-01   0.159904679347240E-01
  0.117176564687063E+02   0.853412969283276E-01   0.246758229795923E-01
  0.117153138744502E+02   0.853583617747440E-01   0.352405616948447E-01
  0.117129722166700E+02   0.853754266211604E-01   0.478988497382433E-01
  0.117106314948042E+02   0.853924914675768E-01   0.625577296468101E-01
  0.117082917082917E+02   0.854095563139932E-01   0.784863678555427E-01
  0.117059528565721E+02   0.854266211604096E-01   0.941243160942030E-01
  0.117036149390853E+02   0.854436860068259E-01   0.107178835134729E+00
  0.117012779552716E+02   0.854607508532423E-01   0.115087351402438E+00
  0.116989419045718E+02   0.854778156996587E-01   0.115630721620017E+00
  0.116966067864271E+02   0.854948805460751E-01   0.107649436497807E+00
  0.116942726002794E+02   0.855119453924915E-01   0.915582566045586E-01
  0.116919393455706E+02   0.855290102389079E-01   0.695450661414272E-01
  0.116896070217435E+02   0.855460750853242E-01   0.452354729902783E-01
  0.116872756282409E+02   0.855631399317406E-01   0.230433548023771E-01
  0.116849451645065E+02   0.855802047781570E-01   0.709116336350984E-02
  0.116826156299841E+02   0.855972696245734E-01   0.235046777411363E-03
  0.116802870241180E+02   0.856143344709898E-01   0.330761245665244E-02
  0.116779593463531E+02   0.856313993174061E-01   0.148703898502747E-01
  0.116756325961347E+02   0.856484641638225E-01   0.315758492714382E-01
  0.116733067729084E+02   0.856655290102389E-01   0.490503199224484E-01
  0.116709818761203E+02   0.856825938566553E-01   0.630760229986671E-01
  0.116686579052170E+02   0.856996587030717E-01   0.707629401867116E-01
  0.116663348596456E+02   0.857167235494881E-01   0.713253726627645E-01
  0.116640127388535E+02   0.857337883959044E-01   0.662591886811550E-01
  0.116616915422886E+02   0.857508532423208E-01   0.588432252894914E-01
  0.116593712693991E+02   0.857679180887372E-01   0.530642516545889E-01
  0.116570519196340E+02   0.857849829351536E-01   0.523122950550071E-01
  0.116547334924423E+02   0.858020477815700E-01   0.582111006035564E-01
  0.116524159872738E+02   0.858191126279864E-01   0.699691564046113E-01
  0.116500994035785E+02   0.858361774744027E-01   0.844397710181441E-01
  0.116477837408070E+02   0.858532423208191E-01   0.970025066812049E-01
  0.116454689984102E+02   0.858703071672355E-01   0.102900975517021E+00
  0.116431551758395E+02   0.858873720136519E-01   0.987891846957318E-01
  0.116408422725467E+02   0.859044368600683E-01   0.839929721163821E-01
  0.116385302879841E+02   0.859215017064846E-01   0.610328817753523E-01
  0.116362192216044E+02   0.859385665529010E-01   0.352639450783130E-01
  0.116339090728608E+02   0.859556313993174E-01   0.137274942678795E-01
  0.116315998412068E+02   0.859726962457338E-01   0.336059976612806E-02
  0.116292915260964E+02   0.859897610921502E-01   0.916553971426513E-02
  0.116269841269841E+02   0.860068259385666E-01   0.327498133515142E-01
  0.116246776433247E+02   0.860238907849829E-01   0.716744656700702E-01
  0.116223720745736E+02   0.860409556313993E-01   0.119798167955797E+00
  0.116200674201864E+02   0.860580204778157E-01   0.168536260181526E+00
  0.116177636796193E+02   0.860750853242321E-01   0.208748250621438E+00
  0.116154608523290E+02   0.860921501706485E-01   0.232769652751383E+00
  0.116131589377725E+02   0.861092150170649E-01   0.236089432071258E+00
  0.116108579354072E+02   0.861262798634812E-01   0.218254381464611E+00
  0.116085578446910E+02   0.861433447098976E-01   0.182903684331865E+00
  0.116062586650822E+02   0.861604095563140E-01   0.136832617128219E+00
  0.116039603960396E+02   0.861774744027304E-01   0.884386614750770E-01
  0.116016630370224E+02   0.861945392491468E-01   0.459320096389963E-01
  0.115993665874901E+02   0.862116040955632E-01   0.157176606207588E-01
  0.115970710469028E+02   0.862286689419795E-01   0.125857038298607E-02
  0.115947764147210E+02   0.862457337883959E-01   0.267890613492225E-02
  0.115924826904055E+02   0.862627986348123E-01   0.170722105307446E-01
  0.115901898734177E+02   0.862798634812287E-01   0.393863825263354E-01
  0.115878979632193E+02   0.862969283276451E-01   0.636471898884338E-01
  0.115856069592724E+02   0.863139931740614E-01   0.842293857086058E-01
  0.115833168610397E+02   0.863310580204778E-01   0.968695853234052E-01
  0.115810276679842E+02   0.863481228668942E-01   0.994110171691059E-01
  0.115787393795693E+02   0.863651877133106E-01   0.919674369724955E-01
  0.115764519952588E+02   0.863822525597270E-01   0.766894045705109E-01
  0.115741655145171E+02   0.863993174061433E-01   0.572183169898543E-01
  0.115718799368088E+02   0.864163822525597E-01   0.378324463762999E-01
  0.115695952615992E+02   0.864334470989761E-01   0.225926425645889E-01
  0.115673114883537E+02   0.864505119453925E-01   0.145395626582601E-01
  0.115650286165384E+02   0.864675767918089E-01   0.151402542016517E-01
  0.115627466456196E+02   0.864846416382253E-01   0.240253386459281E-01
  0.115604655750641E+02   0.865017064846416E-01   0.391177725766602E-01
  0.115581854043393E+02   0.865187713310580E-01   0.570672114111645E-01
  0.115559061329126E+02   0.865358361774744E-01   0.739845527077905E-01
  0.115536277602524E+02   0.865529010238908E-01   0.862503963795404E-01
  0.115513502858269E+02   0.865699658703072E-01   0.912504302570929E-01
  0.115490737091052E+02   0.865870307167236E-01   0.879383968801156E-01
  0.115467980295566E+02   0.866040955631399E-01   0.769731761244899E-01
  0.115445232466509E+02   0.866211604095563E-01   0.605429252425385E-01
  0.115422493598582E+02   0.866382252559727E-01   0.417984785131019E-01
  0.115399763686491E+02   0.866552901023891E-01   0.241417731973399E-01
  0.115377042724946E+02   0.866723549488055E-01   0.104765848188396E-01
  0.115354330708661E+02   0.866894197952218E-01   0.263108146355216E-02
  0.115331627632356E+02   0.867064846416382E-01   0.109297525135788E-02
  0.115308933490752E+02   0.867235494880546E-01   0.506427249802719E-02
  0.115286248278576E+02   0.867406143344710E-01   0.128122267426409E-01
  0.115263571990559E+02   0.867576791808874E-01   0.221845995003940E-01
  0.115240904621436E+02   0.867747440273038E-01   0.311269457610055E-01
  0.115218246165946E+02   0.867918088737201E-01   0.380935474836735E-01
  0.115195596618832E+02   0.868088737201365E-01   0.422165501249204E-01
  0.115172955974843E+02   0.868259385665529E-01   0.433250957219563E-01
  0.115150324228729E+02   0.868430034129693E-01   0.417415029350195E-01
  0.115127701375246E+02   0.868600682593857E-01   0.380631058796219E-01
  0.115105087409153E+02   0.868771331058021E-01   0.329603741715619E-01
  0.115082482325216E+02   0.868941979522184E-01   0.270331761440351E-01
  0.115059886118201E+02   0.869112627986348E-01   0.208124948118672E-01
  0.115037298782882E+02   0.869283276450512E-01   0.147678733625032E-01
  0.115014720314033E+02   0.869453924914676E-01   0.935413244642466E-02
  0.114992150706436E+02   0.869624573378840E-01   0.499079672080826E-02
  0.114969589954875E+02   0.869795221843003E-01   0.201012926325931E-02
  0.114947038054139E+02   0.869965870307167E-01   0.558411473736938E-03
  0.114924494999019E+02   0.870136518771331E-01   0.519136118413007E-03
  0.114901960784314E+02   0.870307167235495E-01   0.150601515568115E-02
  0.114879435404823E+02   0.870477815699659E-01   0.295232542591762E-02
  0.114856918855351E+02   0.870648464163823E-01   0.427625459788162E-02
  0.114834411130707E+02   0.870819112627986E-01   0.507558137962540E-02
  0.114811912225705E+02   0.870989761092150E-01   0.526278449736804E-02
  0.114789422135162E+02   0.871160409556314E-01   0.509967694033718E-02
  0.114766940853897E+02   0.871331058020478E-01   0.508592706312214E-02
  0.114744468376738E+02   0.871501706484642E-01   0.573740511110261E-02
  0.114722004698512E+02   0.871672354948805E-01   0.733853334974898E-02
  0.114699549814054E+02   0.871843003412969E-01   0.976406646043473E-02
  0.114677103718200E+02   0.872013651877133E-01   0.124471324771626E-01
  0.114654666405791E+02   0.872184300341297E-01   0.145416322693804E-01
  0.114632237871674E+02   0.872354948805461E-01   0.152048064156030E-01
  0.114609818110698E+02   0.872525597269625E-01   0.139516524525691E-01
  0.114587407117716E+02   0.872696245733788E-01   0.109316970351159E-01
  0.114565004887586E+02   0.872866894197952E-01   0.699181667596794E-02
  0.114542611415168E+02   0.873037542662116E-01   0.352628022768061E-02
  0.114520226695329E+02   0.873208191126280E-01   0.210903686053497E-02
  0.114497850722939E+02   0.873378839590444E-01   0.400473877171814E-02
  0.114475483492870E+02   0.873549488054608E-01   0.974221070416455E-02
  0.114453125000000E+02   0.873720136518771E-01   0.188623950112559E-01
  0.114430775239211E+02   0.873890784982935E-01   0.299557587763294E-01
  0.114408434205389E+02   0.874061433447099E-01   0.409783851742832E-01
  0.114386101893422E+02   0.874232081911263E-01   0.497504261046476E-01
  0.114363778298205E+02   0.874402730375427E-01   0.545255830733751E-01
  0.114341463414634E+02   0.874573378839590E-01   0.544338688550309E-01
  0.114319157237612E+02   0.874744027303754E-01   0.496709661049671E-01
  0.114296859762044E+02   0.874914675767918E-01   0.414190962983306E-01
  0.114274570982839E+02   0.875085324232082E-01   0.314940482450794E-01
  0.114252290894911E+02   0.875255972696246E-01   0.218633386903881E-01
  0.114230019493177E+02   0.875426621160410E-01   0.141687887815554E-01
  0.114207756772559E+02   0.875597269624573E-01   0.940125728661852E-02
  0.114185502727981E+02   0.875767918088737E-01   0.777565745408201E-02
  0.114163257354374E+02   0.875938566552901E-01   0.883686686383685E-02
  0.114141020646669E+02   0.876109215017065E-01   0.117190043409190E-01
  0.114118792599805E+02   0.876279863481229E-01   0.154554500435402E-01
  0.114096573208723E+02   0.876450511945392E-01   0.192345384922506E-01
  0.114074362468367E+02   0.876621160409556E-01   0.225330051824559E-01
  0.114052160373686E+02   0.876791808873720E-01   0.251350082210613E-01
  0.114029966919634E+02   0.876962457337884E-01   0.270310137684055E-01
  0.114007782101167E+02   0.877133105802048E-01   0.282854219973388E-01
  0.113985605913246E+02   0.877303754266212E-01   0.289422394856311E-01
  0.113963438350836E+02   0.877474402730375E-01   0.290057386324657E-01
  0.113941279408905E+02   0.877645051194539E-01   0.284535803774739E-01
  0.113919129082426E+02   0.877815699658703E-01   0.273186536443957E-01
  0.113896987366375E+02   0.877986348122867E-01   0.257431698552352E-01
  0.113874854255733E+02   0.878156996587031E-01   0.239783324050526E-01
  0.113852729745483E+02   0.878327645051195E-01   0.223123934580205E-01
  0.113830613830614E+02   0.878498293515358E-01   0.209800782854244E-01
  0.113808506506118E+02   0.878668941979522E-01   0.200513647623572E-01
  0.113786407766990E+02   0.878839590443686E-01   0.193829453779081E-01
  0.113764317608231E+02   0.879010238907850E-01   0.186584052464498E-01
  0.113742236024845E+02   0.879180887372014E-01   0.175044349735512E-01
  0.113720163011838E+02   0.879351535836178E-01   0.156544057648033E-01
  0.113698098564222E+02   0.879522184300341E-01   0.130940138647195E-01
  0.113676042677013E+02   0.879692832764505E-01   0.101341438798511E-01
  0.113653995345229E+02   0.879863481228669E-01   0.736165784413492E-02
  0.113631956563894E+02   0.880034129692833E-01   0.548666549551369E-02
  0.113609926328034E+02   0.880204778156997E-01   0.512013998717509E-02
  0.113587904632681E+02   0.880375426621160E-01   0.655658402713439E-02
  0.113565891472868E+02   0.880546075085324E-01   0.963685316958707E-02
  0.113543886843635E+02   0.880716723549488E-01   0.137400949338595E-01
  0.113521890740023E+02   0.880887372013652E-01   0.179182624349468E-01
  0.113499903157079E+02   0.881058020477816E-01   0.211243890463960E-01
  0.113477924089853E+02   0.881228668941979E-01   0.225038431891408E-01
  0.113455953533398E+02   0.881399317406143E-01   0.216074862124996E-01
  0.113433991482772E+02   0.881569965870307E-01   0.185277679825686E-01
  0.113412037933037E+02   0.881740614334471E-01   0.138793362301696E-01
  0.113390092879257E+02   0.881911262798635E-01   0.866008406023247E-02
  0.113368156316502E+02   0.882081911262799E-01   0.402176890898043E-02
  0.113346228239845E+02   0.882252559726962E-01   0.103232449682802E-02
  0.113324308644363E+02   0.882423208191126E-01   0.466325933186328E-03
  0.113302397525135E+02   0.882593856655290E-01   0.268533031235807E-02
  0.113280494877247E+02   0.882764505119454E-01   0.760766367655201E-02
  0.113258600695787E+02   0.882935153583618E-01   0.147534607895841E-01
  0.113236714975845E+02   0.883105802047782E-01   0.233585319566388E-01
  0.113214837712519E+02   0.883276450511945E-01   0.324743124550931E-01
  0.113192968900908E+02   0.883447098976109E-01   0.411008434150073E-01
  0.113171108536114E+02   0.883617747440273E-01   0.483055523633091E-01
  0.113149256613246E+02   0.883788395904437E-01   0.533098546558746E-01
  0.113127413127413E+02   0.883959044368601E-01   0.556122853751233E-01
  0.113105578073731E+02   0.884129692832765E-01   0.550570565798909E-01
  0.113083751447318E+02   0.884300341296928E-01   0.519241330986409E-01
  0.113061933243295E+02   0.884470989761092E-01   0.469168505131945E-01
  0.113040123456790E+02   0.884641638225256E-01   0.411170866024568E-01
  0.113018322082932E+02   0.884812286689420E-01   0.358264553399587E-01
  0.112996529116853E+02   0.884982935153584E-01   0.323420830280777E-01
  0.112974744553692E+02   0.885153583617748E-01   0.316954264524017E-01
  0.112952968388589E+02   0.885324232081911E-01   0.344069453553084E-01
  0.112931200616689E+02   0.885494880546075E-01   0.403344633469360E-01
  0.112909441233141E+02   0.885665529010239E-01   0.486500721035979E-01
  0.112887690233096E+02   0.885836177474403E-01   0.579600571736870E-01
  0.112865947611710E+02   0.886006825938567E-01   0.665728806126347E-01
  0.112844213364144E+02   0.886177474402731E-01   0.728350128640170E-01
  0.112822487485560E+02   0.886348122866894E-01   0.754748415926263E-01
  0.112800769971126E+02   0.886518771331058E-01   0.738566206834253E-01
  0.112779060816012E+02   0.886689419795222E-01   0.680985261955079E-01
  0.112757360015393E+02   0.886860068259386E-01   0.590428188586769E-01
  0.112735667564448E+02   0.887030716723550E-01   0.480176582019381E-01
  0.112713983458357E+02   0.887201365187713E-01   0.366088965553726E-01
  0.112692307692308E+02   0.887372013651877E-01   0.262880080535971E-01
  0.112670640261488E+02   0.887542662116041E-01   0.181569653822835E-01
  0.112648981161092E+02   0.887713310580205E-01   0.127903183639034E-01
  0.112627330386316E+02   0.887883959044369E-01   0.101961410745400E-01
  0.112605687932360E+02   0.888054607508532E-01   0.989814524899654E-02
  0.112584053794428E+02   0.888225255972696E-01   0.111156871803161E-01
  0.112562427967730E+02   0.888395904436860E-01   0.129756517249961E-01
  0.112540810447475E+02   0.888566552901024E-01   0.146951214321998E-01
  0.112519201228879E+02   0.888737201365188E-01   0.157256542801256E-01
  0.112497600307161E+02   0.888907849829352E-01   0.158068757418898E-01
  0.112476007677543E+02   0.889078498293515E-01   0.149463883064810E-01
  0.112454423335252E+02   0.889249146757679E-01   0.133354174141426E-01
  0.112432847275518E+02   0.889419795221843E-01   0.112702004345228E-01
  0.112411279493574E+02   0.889590443686007E-01   0.904432836743715E-02
  0.112389719984657E+02   0.889761092150171E-01   0.689812168321466E-02
  0.112368168744008E+02   0.889931740614334E-01   0.498826896392154E-02
  0.112346625766871E+02   0.890102389078498E-01   0.339599253101823E-02
  0.112325091048495E+02   0.890273037542662E-01   0.216054053409371E-02
  0.112303564584132E+02   0.890443686006826E-01   0.130862523475371E-02
  0.112282046369036E+02   0.890614334470990E-01   0.867196283923123E-03
  0.112260536398467E+02   0.890784982935154E-01   0.861848536066518E-03
  0.112239034667688E+02   0.890955631399317E-01   0.129588872094871E-02
  0.112217541171965E+02   0.891126279863481E-01   0.211757490621000E-02
  0.112196055906567E+02   0.891296928327645E-01   0.320555079570566E-02
  0.112174578866769E+02   0.891467576791809E-01   0.436505395118125E-02
  0.112153110047847E+02   0.891638225255973E-01   0.536527178098285E-02
  0.112131649445082E+02   0.891808873720137E-01   0.598956703297490E-02
  0.112110197053759E+02   0.891979522184300E-01   0.611116536633859E-02
  0.112088752869166E+02   0.892150170648464E-01   0.573882495062728E-02
  0.112067316886594E+02   0.892320819112628E-01   0.505764840112688E-02
  0.112045889101338E+02   0.892491467576792E-01   0.439919802381528E-02
  0.112024469508698E+02   0.892662116040956E-01   0.417918442379485E-02
  0.112003058103976E+02   0.892832764505120E-01   0.479568359551198E-02
  0.111981654882477E+02   0.893003412969283E-01   0.651379223880004E-02
  0.111960259839511E+02   0.893174061433447E-01   0.936668942890936E-02
  0.111938872970392E+02   0.893344709897611E-01   0.131142764403085E-01
  0.111917494270435E+02   0.893515358361775E-01   0.172561948262991E-01
  0.111896123734963E+02   0.893686006825939E-01   0.211210765335436E-01
  0.111874761359297E+02   0.893856655290103E-01   0.239991780926570E-01
  0.111853407138767E+02   0.894027303754266E-01   0.253033083309136E-01
  0.111832061068702E+02   0.894197952218430E-01   0.246989425658112E-01
  0.111810723144438E+02   0.894368600682594E-01   0.222050656862760E-01
  0.111789393361312E+02   0.894539249146758E-01   0.181897708268498E-01
  0.111768071714667E+02   0.894709897610922E-01   0.133059060387035E-01
  0.111746758199847E+02   0.894880546075085E-01   0.835759932585067E-02
  0.111725452812202E+02   0.895051194539249E-01   0.414298875408053E-02
  0.111704155547083E+02   0.895221843003413E-01   0.128083279276448E-02
  0.111682866399848E+02   0.895392491467577E-01   0.101604179108185E-03
  0.111661585365854E+02   0.895563139931741E-01   0.588479839321981E-03
  0.111640312440465E+02   0.895733788395904E-01   0.239934765131630E-02
  0.111619047619048E+02   0.895904436860068E-01   0.495510787908153E-02
  0.111597790896972E+02   0.896075085324232E-01   0.756902860065004E-02
  0.111576542269612E+02   0.896245733788396E-01   0.959780732055513E-02
  0.111555301732343E+02   0.896416382252560E-01   0.105654489723382E-01
  0.111534069280548E+02   0.896587030716724E-01   0.102603307230963E-01
  0.111512844909610E+02   0.896757679180887E-01   0.876171639978997E-02
  0.111491628614916E+02   0.896928327645051E-01   0.642233548896043E-02
  0.111470420391858E+02   0.897098976109215E-01   0.378952788918976E-02
  0.111449220235831E+02   0.897269624573379E-01   0.149951743181222E-02
  0.111428028142232E+02   0.897440273037543E-01   0.161063044066503E-03
  0.111406844106464E+02   0.897610921501707E-01   0.241991528143052E-03
  0.111385668123931E+02   0.897781569965870E-01   0.198783974966059E-02
  0.111364500190042E+02   0.897952218430034E-01   0.537677920600908E-02
  0.111343340300209E+02   0.898122866894198E-01   0.101198081742130E-01
  0.111322188449848E+02   0.898293515358362E-01   0.157019456461492E-01
  0.111301044634378E+02   0.898464163822526E-01   0.214562664605816E-01
  0.111279908849221E+02   0.898634812286689E-01   0.266754075764579E-01
  0.111258781089804E+02   0.898805460750853E-01   0.306831588706399E-01
  0.111237661351557E+02   0.898976109215017E-01   0.329574973921621E-01
  0.111216549629911E+02   0.899146757679181E-01   0.331857309084622E-01
  0.111195445920304E+02   0.899317406143345E-01   0.313209756479039E-01
  0.111174350218175E+02   0.899488054607509E-01   0.275835070157409E-01
  0.111153262518968E+02   0.899658703071672E-01   0.224490902106335E-01
  0.111132182818130E+02   0.899829351535836E-01   0.166075365727820E-01
  0.111111111111111E+02   0.900000000000000E-01   0.108885526581261E-01
  0.111090047393365E+02   0.900170648464164E-01   0.617912550552837E-02
  0.111068991660349E+02   0.900341296928328E-01   0.332395450432159E-02
  0.111047943907523E+02   0.900511945392492E-01   0.300635043032934E-02
  0.111026904130352E+02   0.900682593856655E-01   0.564214654118066E-02
  0.111005872324304E+02   0.900853242320819E-01   0.112892029928206E-01
  0.110984848484848E+02   0.901023890784983E-01   0.195733012121328E-01
  0.110963832607461E+02   0.901194539249147E-01   0.296914534156702E-01
  0.110942824687618E+02   0.901365187713311E-01   0.404655112168585E-01
  0.110921824720803E+02   0.901535836177474E-01   0.504560259986629E-01
  0.110900832702498E+02   0.901706484641638E-01   0.582246724296655E-01
  0.110879848628193E+02   0.901877133105802E-01   0.624937989964091E-01
  0.110858872493379E+02   0.902047781569966E-01   0.624485861465685E-01
  0.110837904293550E+02   0.902218430034130E-01   0.578995502665643E-01
  0.110816944024206E+02   0.902389078498294E-01   0.493924627004399E-01
  0.110795991680847E+02   0.902559726962457E-01   0.381818249481019E-01
  0.110775047258979E+02   0.902730375426621E-01   0.260405665951146E-01
  0.110754110754111E+02   0.902901023890785E-01   0.150054761048968E-01
  0.110733182161754E+02   0.903071672354949E-01   0.700410022202478E-02
  0.110712261477423E+02   0.903242320819113E-01   0.352002911614304E-02
  0.110691348696638E+02   0.903412969283276E-01   0.528870052794475E-02
  0.110670443814920E+02   0.903583617747440E-01   0.121683795973578E-01
  0.110649546827795E+02   0.903754266211604E-01   0.231451326277097E-01
  0.110628657730791E+02   0.903924914675768E-01   0.365093588472055E-01
  0.110607776519441E+02   0.904095563139932E-01   0.501879545532980E-01
  0.110586903189281E+02   0.904266211604096E-01   0.620924003060386E-01
  0.110566037735849E+02   0.904436860068259E-01   0.705140078870145E-01
  0.110545180154688E+02   0.904607508532423E-01   0.743801217388220E-01
  0.110524330441343E+02   0.904778156996587E-01   0.733897178728052E-01
  0.110503488591363E+02   0.904948805460751E-01   0.680206090073897E-01
  0.110482654600302E+02   0.905119453924915E-01   0.593266929229163E-01
  0.110461828463713E+02   0.905290102389078E-01   0.486903171457091E-01
  0.110441010177158E+02   0.905460750853242E-01   0.375267881174430E-01
  0.110420199736197E+02   0.905631399317406E-01   0.270459910848333E-01
  0.110399397136398E+02   0.905802047781570E-01   0.180855439978754E-01
  0.110378602373328E+02   0.905972696245734E-01   0.110682353558302E-01
  0.110357815442561E+02   0.906143344709898E-01   0.608584098362987E-02
  0.110337036339672E+02   0.906313993174061E-01   0.303575425615844E-02
  0.110316265060241E+02   0.906484641638225E-01   0.178654182520078E-02
  0.110295501599849E+02   0.906655290102389E-01   0.229414908664940E-02
  0.110274745954084E+02   0.906825938566553E-01   0.463961373595648E-02
  0.110253998118532E+02   0.906996587030717E-01   0.897077781687733E-02
  0.110233258088789E+02   0.907167235494881E-01   0.153666450192175E-01
  0.110212525860448E+02   0.907337883959044E-01   0.236653214039848E-01
  0.110191801429109E+02   0.907508532423208E-01   0.333414857793064E-01
  0.110171084790374E+02   0.907679180887372E-01   0.434400487929750E-01
  0.110150375939850E+02   0.907849829351536E-01   0.526690731538110E-01
  0.110129674873144E+02   0.908020477815700E-01   0.595877921437890E-01
  0.110108981585870E+02   0.908191126279864E-01   0.629247672432301E-01
  0.110088296073643E+02   0.908361774744027E-01   0.618555144366522E-01
  0.110067618332081E+02   0.908532423208191E-01   0.562808470635847E-01
  0.110046948356808E+02   0.908703071672355E-01   0.469320711380882E-01
  0.110026286143447E+02   0.908873720136519E-01   0.352962139680196E-01
  0.110005631687629E+02   0.909044368600683E-01   0.233634733058405E-01
  0.109984984984985E+02   0.909215017064847E-01   0.132400201428452E-01
  0.109964346031150E+02   0.909385665529010E-01   0.668559712871205E-02
  0.109943714821764E+02   0.909556313993174E-01   0.471998133994896E-02
  0.109923091352467E+02   0.909726962457338E-01   0.738682340791576E-02
  0.109902475618905E+02   0.909897610921502E-01   0.137204502588713E-01
  0.109881867616726E+02   0.910068259385666E-01   0.219570112933745E-01
  0.109861267341582E+02   0.910238907849829E-01   0.299412990439554E-01
  0.109840674789128E+02   0.910409556313993E-01   0.356246759878767E-01
  0.109820089955022E+02   0.910580204778157E-01   0.375565506220144E-01
  0.109799512834926E+02   0.910750853242321E-01   0.352285662045999E-01
  0.109778943424504E+02   0.910921501706485E-01   0.291975953503022E-01
  0.109758381719423E+02   0.911092150170648E-01   0.209804257477630E-01
  0.109737827715356E+02   0.911262798634812E-01   0.126682789843782E-01
  0.109717281407976E+02   0.911433447098976E-01   0.645651398212208E-02
  0.109696742792961E+02   0.911604095563140E-01   0.411253401637770E-02
  0.109676211865993E+02   0.911774744027304E-01   0.656214882088350E-02
  0.109655688622755E+02   0.911945392491467E-01   0.136738311040303E-01
  0.109635173058934E+02   0.912116040955631E-01   0.242807903336666E-01
  0.109614665170221E+02   0.912286689419795E-01   0.364454475169177E-01
  0.109594164952310E+02   0.912457337883959E-01   0.478953207562504E-01
  0.109573672400898E+02   0.912627986348123E-01   0.565071112089689E-01
  0.109553187511684E+02   0.912798634812287E-01   0.607516191543601E-01
  0.109532710280374E+02   0.912969283276450E-01   0.599743508801743E-01
  0.109512240702672E+02   0.913139931740614E-01   0.544794163544618E-01
  0.109491778774290E+02   0.913310580204778E-01   0.453812243690354E-01
  0.109471324490940E+02   0.913481228668942E-01   0.343301734148349E-01
  0.109450877848338E+02   0.913651877133106E-01   0.231135487907286E-01
  0.109430438842204E+02   0.913822525597270E-01   0.132997020482679E-01
  0.109410007468260E+02   0.913993174061433E-01   0.596647707689463E-02
  0.109389583722233E+02   0.914163822525597E-01   0.158199226155347E-02
  0.109369167599851E+02   0.914334470989761E-01   0.418701255740066E-04
  0.109348759096846E+02   0.914505119453925E-01   0.823312473532567E-03
  0.109328358208955E+02   0.914675767918089E-01   0.320976227553562E-02
  0.109307964931916E+02   0.914846416382253E-01   0.650325179038959E-02
  0.109287579261470E+02   0.915017064846416E-01   0.101850553070902E-01
  0.109267201193362E+02   0.915187713310580E-01   0.139518487713639E-01
  0.109246830723341E+02   0.915358361774744E-01   0.176901671837845E-01
  0.109226467847158E+02   0.915529010238908E-01   0.213722861767142E-01
  0.109206112560567E+02   0.915699658703072E-01   0.249071417511097E-01
  0.109185764859325E+02   0.915870307167236E-01   0.280846282146395E-01
  0.109165424739195E+02   0.916040955631399E-01   0.305200458013044E-01
  0.109145092195940E+02   0.916211604095563E-01   0.317390793385877E-01
  0.109124767225326E+02   0.916382252559727E-01   0.312956796351051E-01
  0.109104449823124E+02   0.916552901023891E-01   0.289320148457829E-01
  0.109084139985108E+02   0.916723549488055E-01   0.246957924771614E-01
  0.109063837707054E+02   0.916894197952219E-01   0.190325464857361E-01
  0.109043542984741E+02   0.917064846416382E-01   0.127404083018855E-01
  0.109023255813953E+02   0.917235494880546E-01   0.685548323727133E-02
  0.109002976190476E+02   0.917406143344710E-01   0.246498231524678E-02
  0.108982704110099E+02   0.917576791808874E-01   0.487312854562785E-03
  0.108962439568613E+02   0.917747440273038E-01   0.147144666970257E-02
  0.108942182561814E+02   0.917918088737201E-01   0.548194347487124E-02
  0.108921933085502E+02   0.918088737201365E-01   0.120708025589412E-01
  0.108901691135477E+02   0.918259385665529E-01   0.203494338020932E-01
  0.108881456707544E+02   0.918430034129693E-01   0.291506957112214E-01
  0.108861229797511E+02   0.918600682593857E-01   0.372410362439133E-01
  0.108841010401189E+02   0.918771331058020E-01   0.435192729917974E-01
  0.108820798514392E+02   0.918941979522184E-01   0.471802982205985E-01
  0.108800594132937E+02   0.919112627986348E-01   0.478410968538730E-01
  0.108780397252645E+02   0.919283276450512E-01   0.455202269566780E-01
  0.108760207869339E+02   0.919453924914676E-01   0.406477943030110E-01
  0.108740025978846E+02   0.919624573378840E-01   0.339183428727900E-01
  0.108719851576994E+02   0.919795221843003E-01   0.261800464342747E-01
  0.108699684659618E+02   0.919965870307167E-01   0.183460416172665E-01
  0.108679525222552E+02   0.920136518771331E-01   0.112435271261799E-01
  0.108659373261635E+02   0.920307167235495E-01   0.556550087339762E-02
  0.108639228772710E+02   0.920477815699659E-01   0.181683750220754E-02
  0.108619091751622E+02   0.920648464163823E-01   0.284111054420321E-03
  0.108598962194218E+02   0.920819112627986E-01   0.103659334694151E-02
  0.108578840096350E+02   0.920989761092150E-01   0.392486134925075E-02
  0.108558725453872E+02   0.921160409556314E-01   0.859922173051676E-02
