#
#    Period, Days, T      Frequency, 1/Days, v      Periodogram, I(v)
#
  0.141102817240549E+02   0.708703071672355E-01   0.108952572886842E+00
  0.141068849301878E+02   0.708873720136519E-01   0.163504207161494E+00
  0.141034897713598E+02   0.709044368600683E-01   0.210864686621633E+00
  0.141000962463908E+02   0.709215017064846E-01   0.242354455233724E+00
  0.140967043541015E+02   0.709385665529010E-01   0.252847344306562E+00
  0.140933140933141E+02   0.709556313993174E-01   0.241492763882744E+00
  0.140899254628516E+02   0.709726962457338E-01   0.211592621449501E+00
  0.140865384615385E+02   0.709897610921502E-01   0.169527810727972E+00
  0.140831530882000E+02   0.710068259385666E-01   0.123078616223500E+00
  0.140797693416627E+02   0.710238907849829E-01   0.796421836276454E-01
  0.140763872207543E+02   0.710409556313993E-01   0.446911696155875E-01
  0.140730067243036E+02   0.710580204778157E-01   0.209459299295123E-01
  0.140696278511405E+02   0.710750853242321E-01   0.827129666716194E-02
  0.140662506000960E+02   0.710921501706485E-01   0.434919671993286E-02
  0.140628749700024E+02   0.711092150170649E-01   0.575061882362378E-02
  0.140595009596929E+02   0.711262798634812E-01   0.913307526030408E-02
  0.140561285680019E+02   0.711433447098976E-01   0.121698797777321E-01
  0.140527577937650E+02   0.711604095563140E-01   0.139843708498001E-01
  0.140493886358187E+02   0.711774744027304E-01   0.150385912080006E-01
  0.140460210930010E+02   0.711945392491468E-01   0.165637964487566E-01
  0.140426551641505E+02   0.712116040955631E-01   0.198098132160744E-01
  0.140392908481073E+02   0.712286689419795E-01   0.253702895293479E-01
  0.140359281437126E+02   0.712457337883959E-01   0.328159718599414E-01
  0.140325670498084E+02   0.712627986348123E-01   0.407726733992988E-01
  0.140292075652382E+02   0.712798634812287E-01   0.473458691310578E-01
  0.140258496888463E+02   0.712969283276451E-01   0.507652960568764E-01
  0.140224934194783E+02   0.713139931740614E-01   0.500037525864436E-01
  0.140191387559809E+02   0.713310580204778E-01   0.451138180328897E-01
  0.140157856972016E+02   0.713481228668942E-01   0.372282326063329E-01
  0.140124342419895E+02   0.713651877133106E-01   0.281703681577736E-01
  0.140090843891944E+02   0.713822525597270E-01   0.198596180918363E-01
  0.140057361376673E+02   0.713993174061433E-01   0.137115110973255E-01
  0.140023894862605E+02   0.714163822525597E-01   0.102213860007404E-01
  0.139990444338270E+02   0.714334470989761E-01   0.892547140637995E-02
  0.139957009792214E+02   0.714505119453925E-01   0.869418646624035E-02
  0.139923591212989E+02   0.714675767918089E-01   0.826856546253966E-02
  0.139890188589162E+02   0.714846416382253E-01   0.685531871409727E-02
  0.139856801909308E+02   0.715017064846416E-01   0.451710507468836E-02
  0.139823431162014E+02   0.715187713310580E-01   0.224210218566147E-02
  0.139790076335878E+02   0.715358361774744E-01   0.163221292043442E-02
  0.139756737419509E+02   0.715529010238908E-01   0.430162965935014E-02
  0.139723414401526E+02   0.715699658703072E-01   0.112073613973044E-01
  0.139690107270560E+02   0.715870307167236E-01   0.221348226409179E-01
  0.139656816015253E+02   0.716040955631399E-01   0.355386713113798E-01
  0.139623540624255E+02   0.716211604095563E-01   0.488406227508826E-01
  0.139590281086232E+02   0.716382252559727E-01   0.590731828021043E-01
  0.139557037389855E+02   0.716552901023891E-01   0.637537558770093E-01
  0.139523809523810E+02   0.716723549488055E-01   0.616457617592374E-01
  0.139490597476791E+02   0.716894197952219E-01   0.532071181919295E-01
  0.139457401237506E+02   0.717064846416382E-01   0.405572058363246E-01
  0.139424220794670E+02   0.717235494880546E-01   0.269564659317348E-01
  0.139391056137012E+02   0.717406143344710E-01   0.159411574275065E-01
  0.139357907253270E+02   0.717576791808874E-01   0.103913398894132E-01
  0.139324774132192E+02   0.717747440273038E-01   0.117642580112999E-01
  0.139291656762539E+02   0.717918088737202E-01   0.197557419229610E-01
  0.139258555133080E+02   0.718088737201365E-01   0.324476691285306E-01
  0.139225469232597E+02   0.718259385665529E-01   0.469036665905415E-01
  0.139192399049881E+02   0.718430034129693E-01   0.599652779128549E-01
  0.139159344573735E+02   0.718600682593857E-01   0.690801742844808E-01
  0.139126305792972E+02   0.718771331058021E-01   0.728044564229325E-01
  0.139093282696416E+02   0.718941979522184E-01   0.710124150440732E-01
  0.139060275272900E+02   0.719112627986348E-01   0.646442676135313E-01
  0.139027283511269E+02   0.719283276450512E-01   0.552349668344639E-01
  0.138994307400379E+02   0.719453924914676E-01   0.444065920299263E-01
  0.138961346929096E+02   0.719624573378840E-01   0.334730359114361E-01
  0.138928402086297E+02   0.719795221843003E-01   0.233285041245550E-01
  0.138895472860867E+02   0.719965870307167E-01   0.146026850508379E-01
  0.138862559241706E+02   0.720136518771331E-01   0.794298074351759E-02
  0.138829661217721E+02   0.720307167235495E-01   0.426012574416422E-02
  0.138796778777830E+02   0.720477815699659E-01   0.476620103404023E-02
  0.138763911910964E+02   0.720648464163822E-01   0.107001540396631E-01
  0.138731060606061E+02   0.720819112627986E-01   0.228181427891810E-01
  0.138698224852071E+02   0.720989761092150E-01   0.407920176914535E-01
  0.138665404637956E+02   0.721160409556314E-01   0.627970895123374E-01
  0.138632599952685E+02   0.721331058020478E-01   0.854798377032965E-01
  0.138599810785241E+02   0.721501706484642E-01   0.104508439238448E+00
  0.138567037124616E+02   0.721672354948805E-01   0.115497753523193E+00
  0.138534278959811E+02   0.721843003412969E-01   0.115281466286452E+00
  0.138501536279839E+02   0.722013651877133E-01   0.102960017673173E+00
  0.138468809073724E+02   0.722184300341297E-01   0.805371369634251E-01
  0.138436097330498E+02   0.722354948805461E-01   0.527272869392575E-01
  0.138403401039206E+02   0.722525597269625E-01   0.260017095041621E-01
  0.138370720188902E+02   0.722696245733788E-01   0.700667258799400E-02
  0.138338054768650E+02   0.722866894197952E-01   0.772760710285156E-03
  0.138305404767524E+02   0.723037542662116E-01   0.925292343116888E-02
  0.138272770174611E+02   0.723208191126280E-01   0.306073862840365E-01
  0.138240150979004E+02   0.723378839590444E-01   0.595341712734260E-01
  0.138207547169811E+02   0.723549488054608E-01   0.886168788277946E-01
  0.138174958736147E+02   0.723720136518771E-01   0.110303646032859E+00
  0.138142385667138E+02   0.723890784982935E-01   0.119062780489107E+00
  0.138109827951921E+02   0.724061433447099E-01   0.112977930502529E+00
  0.138077285579642E+02   0.724232081911263E-01   0.944314239383409E-01
  0.138044758539458E+02   0.724402730375427E-01   0.695095209298990E-01
  0.138012246820537E+02   0.724573378839590E-01   0.463583214323837E-01
  0.137979750412056E+02   0.724744027303754E-01   0.328883478144525E-01
  0.137947269303202E+02   0.724914675767918E-01   0.344814980951680E-01
  0.137914803483173E+02   0.725085324232082E-01   0.523707924572196E-01
  0.137882352941176E+02   0.725255972696246E-01   0.831626446141245E-01
  0.137849917666431E+02   0.725426621160410E-01   0.119667833087517E+00
  0.137817497648166E+02   0.725597269624573E-01   0.152822625491679E+00
  0.137785092875617E+02   0.725767918088737E-01   0.174140851646197E+00
  0.137752703338035E+02   0.725938566552901E-01   0.178074046677280E+00
  0.137720329024677E+02   0.726109215017065E-01   0.163510414842001E+00
  0.137687969924812E+02   0.726279863481229E-01   0.134062279929958E+00
  0.137655626027719E+02   0.726450511945393E-01   0.970707840519952E-01
  0.137623297322687E+02   0.726621160409556E-01   0.615491178189485E-01
  0.137590983799014E+02   0.726791808873720E-01   0.357270201992643E-01
  0.137558685446009E+02   0.726962457337884E-01   0.248583411436123E-01
  0.137526402252992E+02   0.727133105802048E-01   0.298891573665825E-01
  0.137494134209291E+02   0.727303754266212E-01   0.473726520088777E-01
  0.137461881304246E+02   0.727474402730375E-01   0.706064985620948E-01
  0.137429643527204E+02   0.727645051194539E-01   0.916590292586140E-01
  0.137397420867526E+02   0.727815699658703E-01   0.103666455413810E+00
  0.137365213314580E+02   0.727986348122867E-01   0.102764761315566E+00
  0.137333020857745E+02   0.728156996587031E-01   0.891188005212836E-01
  0.137300843486410E+02   0.728327645051195E-01   0.667552474302997E-01
  0.137268681189974E+02   0.728498293515358E-01   0.423136634677128E-01
  0.137236533957845E+02   0.728668941979522E-01   0.230615200939674E-01
  0.137204401779443E+02   0.728839590443686E-01   0.147975612800531E-01
  0.137172284644195E+02   0.729010238907850E-01   0.201752224231388E-01
  0.137140182541540E+02   0.729180887372014E-01   0.379814721527627E-01
  0.137108095460927E+02   0.729351535836178E-01   0.634898248604458E-01
  0.137076023391813E+02   0.729522184300341E-01   0.898087438627124E-01
  0.137043966323667E+02   0.729692832764505E-01   0.109773126487492E+00
  0.137011924245967E+02   0.729863481228669E-01   0.117945671747277E+00
  0.136979897148200E+02   0.730034129692833E-01   0.112004072874082E+00
  0.136947885019864E+02   0.730204778156997E-01   0.933655186185579E-01
  0.136915887850467E+02   0.730375426621160E-01   0.666996173729491E-01
  0.136883905629526E+02   0.730546075085324E-01   0.386610902246508E-01
  0.136851938346567E+02   0.730716723549488E-01   0.161010981623552E-01
  0.136819985991128E+02   0.730887372013652E-01   0.430120964088603E-02
  0.136788048552754E+02   0.731058020477816E-01   0.570235136518891E-02
  0.136756126021003E+02   0.731228668941979E-01   0.194064792248036E-01
  0.136724218385441E+02   0.731399317406143E-01   0.415668947348429E-01
  0.136692325635643E+02   0.731569965870307E-01   0.665072795702327E-01
  0.136660447761194E+02   0.731740614334471E-01   0.882110366952320E-01
  0.136628584751690E+02   0.731911262798635E-01   0.101798009431878E+00
  0.136596736596737E+02   0.732081911262799E-01   0.104577330329798E+00
  0.136564903285947E+02   0.732252559726962E-01   0.965039934359037E-01
  0.136533084808947E+02   0.732423208191126E-01   0.798778808030062E-01
  0.136501281155369E+02   0.732593856655290E-01   0.585426084463858E-01
  0.136469492314858E+02   0.732764505119454E-01   0.368169145692231E-01
  0.136437718277066E+02   0.732935153583618E-01   0.184744915151030E-01
  0.136405959031657E+02   0.733105802047782E-01   0.601678481268728E-02
  0.136374214568303E+02   0.733276450511945E-01   0.421633008301770E-03
  0.136342484876687E+02   0.733447098976109E-01   0.131003905422015E-02
  0.136310769946499E+02   0.733617747440273E-01   0.742230003603632E-02
  0.136279069767442E+02   0.733788395904437E-01   0.171768270814241E-01
  0.136247384329226E+02   0.733959044368601E-01   0.291058666703152E-01
  0.136215713621571E+02   0.734129692832765E-01   0.420586162337285E-01
  0.136184057634209E+02   0.734300341296928E-01   0.551608364194333E-01
  0.136152416356877E+02   0.734470989761092E-01   0.675891405503463E-01
  0.136120789779326E+02   0.734641638225256E-01   0.783631430765191E-01
  0.136089177891314E+02   0.734812286689420E-01   0.862578185030740E-01
  0.136057580682610E+02   0.734982935153584E-01   0.899884441967816E-01
  0.136025998142990E+02   0.735153583617748E-01   0.885133997701848E-01
  0.135994430262242E+02   0.735324232081911E-01   0.815455457294688E-01
  0.135962877030162E+02   0.735494880546075E-01   0.698612469069048E-01
  0.135931338436558E+02   0.735665529010239E-01   0.554456536511675E-01
  0.135899814471243E+02   0.735836177474403E-01   0.412001334248229E-01
  0.135868305124044E+02   0.736006825938567E-01   0.303427066814361E-01
  0.135836810384794E+02   0.736177474402730E-01   0.256246172102278E-01
  0.135805330243337E+02   0.736348122866894E-01   0.285431124029226E-01
  0.135773864689527E+02   0.736518771331058E-01   0.388574830648718E-01
  0.135742413713227E+02   0.736689419795222E-01   0.545242458134107E-01
  0.135710977304308E+02   0.736860068259386E-01   0.721291693264768E-01
  0.135679555452651E+02   0.737030716723550E-01   0.877291360749175E-01
  0.135648148148148E+02   0.737201365187713E-01   0.978245755898491E-01
  0.135616755380699E+02   0.737372013651877E-01   0.100221922871969E+00
  0.135585377140213E+02   0.737542662116041E-01   0.945544964030383E-01
  0.135554013416609E+02   0.737713310580205E-01   0.822550060003010E-01
  0.135522664199815E+02   0.737883959044369E-01   0.660882793885010E-01
  0.135491329479769E+02   0.738054607508532E-01   0.493182028081845E-01
  0.135460009246417E+02   0.738225255972696E-01   0.348475130690928E-01
  0.135428703489716E+02   0.738395904436860E-01   0.245143715378340E-01
  0.135397412199630E+02   0.738566552901024E-01   0.188175993349811E-01
  0.135366135366135E+02   0.738737201365188E-01   0.170820947046903E-01
  0.135334872979215E+02   0.738907849829352E-01   0.179280756782335E-01
  0.135303625028862E+02   0.739078498293515E-01   0.199232007676504E-01
  0.135272391505078E+02   0.739249146757679E-01   0.221210580841499E-01
  0.135241172397877E+02   0.739419795221843E-01   0.243046752045330E-01
  0.135209967697277E+02   0.739590443686007E-01   0.268655251131086E-01
  0.135178777393310E+02   0.739761092150171E-01   0.304115678701174E-01
  0.135147601476015E+02   0.739931740614335E-01   0.352396795997012E-01
  0.135116439935439E+02   0.740102389078498E-01   0.409415862897930E-01
  0.135085292761641E+02   0.740273037542662E-01   0.463128090804498E-01
  0.135054159944688E+02   0.740443686006826E-01   0.496382067782857E-01
  0.135023041474654E+02   0.740614334470990E-01   0.492714374355052E-01
  0.134991937341626E+02   0.740784982935154E-01   0.443706437688069E-01
  0.134960847535698E+02   0.740955631399317E-01   0.354077948612387E-01
  0.134929772046972E+02   0.741126279863481E-01   0.243469283822321E-01
  0.134898710865562E+02   0.741296928327645E-01   0.143182932242887E-01
  0.134867663981588E+02   0.741467576791809E-01   0.881731230552722E-02
  0.134836631385182E+02   0.741638225255973E-01   0.106874104740578E-01
  0.134805613066483E+02   0.741808873720137E-01   0.211519208532231E-01
  0.134774609015639E+02   0.741979522184300E-01   0.392398472361755E-01
  0.134743619222810E+02   0.742150170648464E-01   0.617995151635879E-01
  0.134712643678161E+02   0.742320819112628E-01   0.841358609560813E-01
  0.134681682371869E+02   0.742491467576792E-01   0.101199351669012E+00
  0.134650735294118E+02   0.742662116040956E-01   0.108832052805472E+00
  0.134619802435102E+02   0.742832764505119E-01   0.104973059856015E+00
  0.134588883785025E+02   0.743003412969283E-01   0.902228699595382E-01
  0.134557979334099E+02   0.743174061433447E-01   0.677733654644842E-01
  0.134527089072544E+02   0.743344709897611E-01   0.425935698989276E-01
  0.134496212990590E+02   0.743515358361775E-01   0.202106850460778E-01
  0.134465351078476E+02   0.743686006825939E-01   0.525510069009829E-02
  0.134434503326451E+02   0.743856655290102E-01   0.379404384870574E-03
  0.134403669724771E+02   0.744027303754266E-01   0.563217977094187E-02
  0.134372850263701E+02   0.744197952218430E-01   0.185945859286176E-01
  0.134342044933517E+02   0.744368600682594E-01   0.351292753619835E-01
  0.134311253724501E+02   0.744539249146758E-01   0.505480784354314E-01
  0.134280476626948E+02   0.744709897610922E-01   0.608442106319844E-01
  0.134249713631157E+02   0.744880546075085E-01   0.636574684732111E-01
  0.134218964727439E+02   0.745051194539249E-01   0.587339329255649E-01
  0.134188229906114E+02   0.745221843003413E-01   0.477571302810714E-01
  0.134157509157509E+02   0.745392491467577E-01   0.337092593746970E-01
  0.134126802471962E+02   0.745563139931741E-01   0.199215088128669E-01
  0.134096109839817E+02   0.745733788395904E-01   0.912681132339111E-02
  0.134065431251430E+02   0.745904436860068E-01   0.281405124689308E-02
  0.134034766697164E+02   0.746075085324232E-01   0.988663475370900E-03
  0.134004116167391E+02   0.746245733788396E-01   0.241821960656321E-02
  0.133973479652492E+02   0.746416382252560E-01   0.520802562680889E-02
  0.133942857142857E+02   0.746587030716724E-01   0.751516142844951E-02
  0.133912248628885E+02   0.746757679180887E-01   0.817431750856993E-02
  0.133881654100982E+02   0.746928327645051E-01   0.703288599391556E-02
  0.133851073549566E+02   0.747098976109215E-01   0.492599419776555E-02
  0.133820506965061E+02   0.747269624573379E-01   0.332617320676366E-02
  0.133789954337900E+02   0.747440273037543E-01   0.379322254627315E-02
  0.133759415658525E+02   0.747610921501707E-01   0.741427083601000E-02
  0.133728890917389E+02   0.747781569965870E-01   0.144144664782294E-01
  0.133698380104951E+02   0.747952218430034E-01   0.240383483777689E-01
  0.133667883211679E+02   0.748122866894198E-01   0.347363341486520E-01
  0.133637400228050E+02   0.748293515358362E-01   0.445698471606494E-01
  0.133606931144551E+02   0.748464163822526E-01   0.517075728106187E-01
  0.133576475951675E+02   0.748634812286690E-01   0.548718932551195E-01
  0.133546034639927E+02   0.748805460750853E-01   0.536146245394276E-01
  0.133515607199818E+02   0.748976109215017E-01   0.483409166981033E-01
  0.133485193621868E+02   0.749146757679181E-01   0.401595763921924E-01
  0.133454793896607E+02   0.749317406143345E-01   0.305700966863330E-01
  0.133424408014572E+02   0.749488054607509E-01   0.211439694830299E-01
  0.133394035966310E+02   0.749658703071672E-01   0.132249585711181E-01
  0.133363677742376E+02   0.749829351535836E-01   0.777392173614724E-02
  0.133333333333333E+02   0.750000000000000E-01   0.529045206108120E-02
  0.133303002729754E+02   0.750170648464164E-01   0.583813669510827E-02
  0.133272685922220E+02   0.750341296928328E-01   0.907780196180857E-02
  0.133242382901319E+02   0.750511945392491E-01   0.143279219195348E-01
  0.133212093657649E+02   0.750682593856655E-01   0.206055203361470E-01
  0.133181818181818E+02   0.750853242320819E-01   0.267109958524253E-01
  0.133151556464440E+02   0.751023890784983E-01   0.313802254609228E-01
  0.133121308496138E+02   0.751194539249147E-01   0.335114164464231E-01
  0.133091074267545E+02   0.751365187713311E-01   0.324834711359721E-01
  0.133060853769301E+02   0.751535836177474E-01   0.284608880857430E-01
  0.133030646992054E+02   0.751706484641638E-01   0.225821792760177E-01
  0.133000453926464E+02   0.751877133105802E-01   0.169572080473946E-01
  0.132970274563195E+02   0.752047781569966E-01   0.143435414151748E-01
  0.132940108892922E+02   0.752218430034130E-01   0.175558455856804E-01
  0.132909956906328E+02   0.752389078498294E-01   0.287065580452839E-01
  0.132879818594104E+02   0.752559726962457E-01   0.484369643932808E-01
  0.132849693946951E+02   0.752730375426621E-01   0.754258710169428E-01
  0.132819582955576E+02   0.752901023890785E-01   0.106292263712385E+00
  0.132789485610696E+02   0.753071672354949E-01   0.136065307159294E+00
  0.132759401903036E+02   0.753242320819113E-01   0.159128544553274E+00
  0.132729331823330E+02   0.753412969283276E-01   0.170500390684869E+00
  0.132699275362319E+02   0.753583617747440E-01   0.167064557744627E+00
  0.132669232510754E+02   0.753754266211604E-01   0.148543113318641E+00
  0.132639203259393E+02   0.753924914675768E-01   0.117810349514991E+00
  0.132609187599004E+02   0.754095563139932E-01   0.805360448299852E-01
  0.132579185520362E+02   0.754266211604096E-01   0.441218383683568E-01
  0.132549197014250E+02   0.754436860068259E-01   0.161435014971578E-01
  0.132519222071461E+02   0.754607508532423E-01   0.276660659066258E-02
  0.132489260682794E+02   0.754778156996587E-01   0.737550411725901E-02
  0.132459312839060E+02   0.754948805460751E-01   0.298234839499269E-01
  0.132429378531073E+02   0.755119453924915E-01   0.664364871458982E-01
  0.132399457749661E+02   0.755290102389079E-01   0.110775390457262E+00
  0.132369550485656E+02   0.755460750853242E-01   0.154967132868769E+00
  0.132339656729901E+02   0.755631399317406E-01   0.191284037891823E+00
  0.132309776473245E+02   0.755802047781570E-01   0.213610022997100E+00
  0.132279909706546E+02   0.755972696245734E-01   0.218542478819959E+00
  0.132250056420673E+02   0.756143344709898E-01   0.205926121952869E+00
  0.132220216606498E+02   0.756313993174061E-01   0.178638411388292E+00
  0.132190390254906E+02   0.756484641638225E-01   0.141933292159131E+00
  0.132160577356788E+02   0.756655290102389E-01   0.102318755053940E+00
  0.132130777903044E+02   0.756825938566553E-01   0.663410393038567E-01
  0.132100991884581E+02   0.756996587030717E-01   0.394058673784396E-01
  0.132071219292315E+02   0.757167235494881E-01   0.249211660113313E-01
  0.132041460117170E+02   0.757337883959044E-01   0.238051437921036E-01
  0.132011714350079E+02   0.757508532423208E-01   0.344692513030244E-01
  0.131981981981982E+02   0.757679180887372E-01   0.532098820926802E-01
  0.131952263003828E+02   0.757849829351536E-01   0.749995633409569E-01
  0.131922557406574E+02   0.758020477815700E-01   0.944435693878572E-01
  0.131892865181184E+02   0.758191126279864E-01   0.106883492383398E+00
  0.131863186318632E+02   0.758361774744027E-01   0.109269072231575E+00
  0.131833520809899E+02   0.758532423208191E-01   0.100832483692393E+00
  0.131803868645974E+02   0.758703071672355E-01   0.832189332616295E-01
  0.131774229817855E+02   0.758873720136519E-01   0.602042857021892E-01
  0.131744604316547E+02   0.759044368600683E-01   0.368840445482175E-01
  0.131714992133064E+02   0.759215017064847E-01   0.185579990295403E-01
  0.131685393258427E+02   0.759385665529010E-01   0.952463469913136E-02
  0.131655807683667E+02   0.759556313993174E-01   0.120640750971031E-01
  0.131626235399820E+02   0.759726962457338E-01   0.258483153027061E-01
  0.131596676397934E+02   0.759897610921502E-01   0.479449402033153E-01
  0.131567130669062E+02   0.760068259385666E-01   0.734628829376425E-01
  0.131537598204265E+02   0.760238907849829E-01   0.966572770075174E-01
  0.131508078994614E+02   0.760409556313993E-01   0.112289952353307E+00
  0.131478573031187E+02   0.760580204778157E-01   0.116885111906858E+00
  0.131449080305070E+02   0.760750853242321E-01   0.109585725243675E+00
  0.131419600807356E+02   0.760921501706485E-01   0.923165519525438E-01
  0.131390134529148E+02   0.761092150170648E-01   0.693572796782426E-01
  0.131360681461556E+02   0.761262798634812E-01   0.462706134089634E-01
  0.131331241595697E+02   0.761433447098976E-01   0.285429318804475E-01
  0.131301814922698E+02   0.761604095563140E-01   0.202795355919082E-01
  0.131272401433692E+02   0.761774744027304E-01   0.232296001248662E-01
  0.131243001119821E+02   0.761945392491468E-01   0.364534468017615E-01
  0.131213613972235E+02   0.762116040955631E-01   0.566039820965537E-01
  0.131184239982091E+02   0.762286689419795E-01   0.788102432207686E-01
  0.131154879140555E+02   0.762457337883959E-01   0.979052206211773E-01
  0.131125531438801E+02   0.762627986348123E-01   0.109613119786596E+00
  0.131096196868009E+02   0.762798634812287E-01   0.111513941844141E+00
  0.131066875419369E+02   0.762969283276450E-01   0.103436190761097E+00
  0.131037567084079E+02   0.763139931740614E-01   0.873443932828278E-01
  0.131008271853342E+02   0.763310580204778E-01   0.666190775261126E-01
  0.130978989718373E+02   0.763481228668942E-01   0.451925398246713E-01
  0.130949720670391E+02   0.763651877133106E-01   0.264917657960216E-01
  0.130920464700626E+02   0.763822525597270E-01   0.127424743289964E-01
  0.130891221800313E+02   0.763993174061433E-01   0.461913711582344E-02
  0.130861991960697E+02   0.764163822525597E-01   0.136860644588041E-02
  0.130832775173030E+02   0.764334470989761E-01   0.131668918570109E-02
  0.130803571428571E+02   0.764505119453925E-01   0.257161693181764E-02
  0.130774380718590E+02   0.764675767918089E-01   0.370073108063965E-02
  0.130745203034360E+02   0.764846416382253E-01   0.416868327922497E-02
  0.130716038367165E+02   0.765017064846416E-01   0.441877809894516E-02
  0.130686886708296E+02   0.765187713310580E-01   0.557763149689507E-02
  0.130657748049052E+02   0.765358361774744E-01   0.891050960905517E-02
  0.130628622380740E+02   0.765529010238908E-01   0.152008114817388E-01
  0.130599509694673E+02   0.765699658703072E-01   0.242720214789611E-01
  0.130570409982175E+02   0.765870307167236E-01   0.348373403836390E-01
  0.130541323234573E+02   0.766040955631399E-01   0.447409258021890E-01
  0.130512249443207E+02   0.766211604095563E-01   0.515283221924826E-01
  0.130483188599421E+02   0.766382252559727E-01   0.532259350927601E-01
  0.130454140694568E+02   0.766552901023891E-01   0.490190161606960E-01
  0.130425105720009E+02   0.766723549488055E-01   0.397240062002132E-01
  0.130396083667112E+02   0.766894197952219E-01   0.277478353228805E-01
  0.130367074527253E+02   0.767064846416382E-01   0.166298607847972E-01
  0.130338078291815E+02   0.767235494880546E-01   0.101926392702258E-01
  0.130309094952190E+02   0.767406143344710E-01   0.115266254701373E-01
  0.130280124499778E+02   0.767576791808874E-01   0.221238965901209E-01
  0.130251166925984E+02   0.767747440273038E-01   0.413620549032102E-01
  0.130222222222222E+02   0.767918088737201E-01   0.664941067275009E-01
  0.130193290379916E+02   0.768088737201365E-01   0.932336508569920E-01
  0.130164371390493E+02   0.768259385665529E-01   0.116674714817183E+00
  0.130135465245392E+02   0.768430034129693E-01   0.132417404830084E+00
  0.130106571936057E+02   0.768600682593857E-01   0.137545535384368E+00
  0.130077691453940E+02   0.768771331058020E-01   0.131271100573277E+00
  0.130048823790502E+02   0.768941979522184E-01   0.114996402899209E+00
  0.130019968937209E+02   0.769112627986348E-01   0.919188526332751E-01
  0.129991126885537E+02   0.769283276450512E-01   0.662180667412788E-01
  0.129962297626968E+02   0.769453924914676E-01   0.420878164680574E-01
  0.129933481152993E+02   0.769624573378840E-01   0.228239713558788E-01
  0.129904677455110E+02   0.769795221843003E-01   0.102604909177797E-01
  0.129875886524823E+02   0.769965870307167E-01   0.456933630867324E-02
  0.129847108353645E+02   0.770136518771331E-01   0.448281341346716E-02
  0.129818342933097E+02   0.770307167235495E-01   0.782403084273693E-02
  0.129789590254707E+02   0.770477815699659E-01   0.121674627575695E-01
  0.129760850310009E+02   0.770648464163823E-01   0.154595610107178E-01
  0.129732123090547E+02   0.770819112627986E-01   0.164507569861429E-01
  0.129703408587871E+02   0.770989761092150E-01   0.148661800220452E-01
  0.129674706793538E+02   0.771160409556314E-01   0.113077624841074E-01
  0.129646017699115E+02   0.771331058020478E-01   0.696443345651827E-02
  0.129617341296173E+02   0.771501706484642E-01   0.321186823807010E-02
  0.129588677576294E+02   0.771672354948806E-01   0.122470729120701E-02
  0.129560026531063E+02   0.771843003412969E-01   0.168313926981761E-02
  0.129531388152078E+02   0.772013651877133E-01   0.462108737297325E-02
  0.129502762430939E+02   0.772184300341297E-01   0.944670144335221E-02
  0.129474149359258E+02   0.772354948805461E-01   0.151092009460569E-01
  0.129445548928650E+02   0.772525597269625E-01   0.203805226660146E-01
  0.129416961130742E+02   0.772696245733788E-01   0.241703388481189E-01
  0.129388385957165E+02   0.772866894197952E-01   0.258257642677859E-01
  0.129359823399558E+02   0.773037542662116E-01   0.253464954361517E-01
  0.129331273449570E+02   0.773208191126280E-01   0.234320494132244E-01
  0.129302736098853E+02   0.773378839590444E-01   0.213466924170342E-01
  0.129274211339069E+02   0.773549488054607E-01   0.206388241927668E-01
  0.129245699161888E+02   0.773720136518771E-01   0.227202752816533E-01
  0.129217199558986E+02   0.773890784982935E-01   0.284248211729611E-01
  0.129188712522046E+02   0.774061433447099E-01   0.376990008434237E-01
  0.129160238042760E+02   0.774232081911263E-01   0.494589886737824E-01
  0.129131776112825E+02   0.774402730375427E-01   0.617463095819625E-01
  0.129103326723948E+02   0.774573378839590E-01   0.721396834196687E-01
  0.129074889867841E+02   0.774744027303754E-01   0.783512190334072E-01
  0.129046465536226E+02   0.774914675767918E-01   0.788194875130182E-01
  0.129018053720828E+02   0.775085324232082E-01   0.731769867007162E-01
  0.128989654413383E+02   0.775255972696246E-01   0.624081386540187E-01
  0.128961267605634E+02   0.775426621160410E-01   0.486234191540780E-01
  0.128932893289329E+02   0.775597269624573E-01   0.345455222897874E-01
  0.128904531456225E+02   0.775767918088737E-01   0.227791245593813E-01
  0.128876182098087E+02   0.775938566552901E-01   0.151196802388788E-01
  0.128847845206684E+02   0.776109215017065E-01   0.120991651014690E-01
  0.128819520773796E+02   0.776279863481229E-01   0.129093448849934E-01
  0.128791208791209E+02   0.776450511945393E-01   0.157305732388795E-01
  0.128762909250714E+02   0.776621160409556E-01   0.183811272843673E-01
  0.128734622144112E+02   0.776791808873720E-01   0.190455942719713E-01
  0.128706347463211E+02   0.776962457337884E-01   0.168946314966427E-01
  0.128678085199824E+02   0.777133105802048E-01   0.123428836418322E-01
  0.128649835345774E+02   0.777303754266212E-01   0.689000429158681E-02
  0.128621597892888E+02   0.777474402730376E-01   0.257812573066495E-02
  0.128593372833004E+02   0.777645051194539E-01   0.124390956901280E-02
  0.128565160157964E+02   0.777815699658703E-01   0.382609925208555E-02
  0.128536959859618E+02   0.777986348122867E-01   0.996477261427377E-02
  0.128508771929825E+02   0.778156996587031E-01   0.180476399633651E-01
  0.128480596360447E+02   0.778327645051195E-01   0.256748206606189E-01
  0.128452433143358E+02   0.778498293515358E-01   0.304417823824986E-01
