#
#    Period, Days, T      Frequency, 1/Days, v      Periodogram, I(v)
#
  0.195528862195529E+02   0.511433447098976E-01   0.121977708154779E+05
  0.195463642428286E+02   0.511604095563140E-01   0.117282839830364E+05
  0.195398466155385E+02   0.511774744027304E-01   0.119539082936759E+05
  0.195333333333333E+02   0.511945392491468E-01   0.129768873682546E+05
  0.195268243918694E+02   0.512116040955631E-01   0.149127515692379E+05
  0.195203197868088E+02   0.512286689419795E-01   0.178650542905614E+05
  0.195138195138195E+02   0.512457337883959E-01   0.218748852827910E+05
  0.195073235685752E+02   0.512627986348123E-01   0.268482182882390E+05
  0.195008319467554E+02   0.512798634812287E-01   0.325052907044611E+05
  0.194943446440452E+02   0.512969283276451E-01   0.383707700873520E+05
  0.194878616561357E+02   0.513139931740614E-01   0.438256289370631E+05
  0.194813829787234E+02   0.513310580204778E-01   0.482123902731901E+05
  0.194749086075108E+02   0.513481228668942E-01   0.509772717899430E+05
  0.194684385382060E+02   0.513651877133106E-01   0.517942168574901E+05
  0.194619727665227E+02   0.513822525597270E-01   0.506534949343984E+05
  0.194555112881806E+02   0.513993174061433E-01   0.478673655781520E+05
  0.194490540989047E+02   0.514163822525597E-01   0.439971298572395E+05
  0.194426011944260E+02   0.514334470989761E-01   0.397154209224549E+05
  0.194361525704809E+02   0.514505119453925E-01   0.356495300618778E+05
  0.194297082228117E+02   0.514675767918089E-01   0.322459601985336E+05
  0.194232681471661E+02   0.514846416382253E-01   0.296993767526569E+05
  0.194168323392975E+02   0.515017064846416E-01   0.279611758837715E+05
  0.194104007949652E+02   0.515187713310580E-01   0.268212982196430E+05
  0.194039735099338E+02   0.515358361774744E-01   0.260278008044198E+05
  0.193975504799735E+02   0.515529010238908E-01   0.254025083356119E+05
  0.193911317008604E+02   0.515699658703072E-01   0.249090477070315E+05
  0.193847171683758E+02   0.515870307167236E-01   0.246499495609894E+05
  0.193783068783069E+02   0.516040955631399E-01   0.247964745869680E+05
  0.193719008264463E+02   0.516211604095563E-01   0.254872401738133E+05
  0.193654990085922E+02   0.516382252559727E-01   0.267110045289410E+05
  0.193591014205484E+02   0.516552901023891E-01   0.282585488837306E+05
  0.193527080581242E+02   0.516723549488055E-01   0.297474043608252E+05
  0.193463189171344E+02   0.516894197952218E-01   0.307135830679543E+05
  0.193399339933993E+02   0.517064846416382E-01   0.307403871643009E+05
  0.193335532827450E+02   0.517235494880546E-01   0.296222107749712E+05
  0.193271767810026E+02   0.517406143344710E-01   0.274490197462916E+05
  0.193208044840092E+02   0.517576791808874E-01   0.246206152386834E+05
  0.193144363876071E+02   0.517747440273038E-01   0.217620299563064E+05
  0.193080724876442E+02   0.517918088737201E-01   0.195786977234766E+05
  0.193017127799736E+02   0.518088737201365E-01   0.186576434826700E+05
  0.192953572604544E+02   0.518259385665529E-01   0.193371228487438E+05
  0.192890059249506E+02   0.518430034129693E-01   0.216157441772801E+05
  0.192826587693320E+02   0.518600682593857E-01   0.251749600556893E+05
  0.192763157894737E+02   0.518771331058020E-01   0.294842327841212E+05
  0.192699769812562E+02   0.518941979522184E-01   0.339537871472239E+05
  0.192636423405654E+02   0.519112627986348E-01   0.380837035492634E+05
  0.192573118632928E+02   0.519283276450512E-01   0.415694614548972E+05
  0.192509855453351E+02   0.519453924914676E-01   0.443147224841227E+05
  0.192446633825944E+02   0.519624573378840E-01   0.463825948056428E+05
  0.192383453709783E+02   0.519795221843003E-01   0.478821855205417E+05
  0.192320315063997E+02   0.519965870307167E-01   0.488647211520491E+05
  0.192257217847769E+02   0.520136518771331E-01   0.492425578511172E+05
  0.192194162020335E+02   0.520307167235495E-01   0.488021412481683E+05
  0.192131147540984E+02   0.520477815699659E-01   0.472726403621265E+05
  0.192068174369059E+02   0.520648464163823E-01   0.444447865862405E+05
  0.192005242463958E+02   0.520819112627986E-01   0.402951319590008E+05
  0.191942351785129E+02   0.520989761092150E-01   0.350520457972340E+05
  0.191879502292076E+02   0.521160409556314E-01   0.291915575154840E+05
  0.191816693944354E+02   0.521331058020478E-01   0.233417150245071E+05
  0.191753926701571E+02   0.521501706484642E-01   0.181293002034761E+05
  0.191691200523389E+02   0.521672354948805E-01   0.140094262265463E+05
  0.191628515369523E+02   0.521843003412969E-01   0.111554849464100E+05
  0.191565871199738E+02   0.522013651877133E-01   0.941597155399713E+04
  0.191503267973856E+02   0.522184300341297E-01   0.839265193226736E+04
  0.191440705651748E+02   0.522354948805461E-01   0.758173462750553E+04
  0.191378184193338E+02   0.522525597269625E-01   0.657316234621620E+04
  0.191315703558603E+02   0.522696245733788E-01   0.520437752672809E+04
  0.191253263707572E+02   0.522866894197952E-01   0.364434026340361E+04
  0.191190864600326E+02   0.523037542662116E-01   0.236370071984542E+04
  0.191128506196999E+02   0.523208191126280E-01   0.200192887780945E+04
  0.191066188457776E+02   0.523378839590444E-01   0.316363643978207E+04
  0.191003911342894E+02   0.523549488054608E-01   0.621558019412937E+04
  0.190941674812643E+02   0.523720136518771E-01   0.111398626646326E+05
  0.190879478827362E+02   0.523890784982935E-01   0.174864691833418E+05
  0.190817323347444E+02   0.524061433447099E-01   0.244601200257241E+05
  0.190755208333333E+02   0.524232081911263E-01   0.310839415353120E+05
  0.190693133745526E+02   0.524402730375427E-01   0.364324186526702E+05
  0.190631099544567E+02   0.524573378839591E-01   0.398311493526790E+05
  0.190569105691057E+02   0.524744027303754E-01   0.410121802986447E+05
  0.190507152145644E+02   0.524914675767918E-01   0.401508292947309E+05
  0.190445238869028E+02   0.525085324232082E-01   0.378043069319093E+05
  0.190383365821962E+02   0.525255972696246E-01   0.347828959511794E+05
  0.190321532965248E+02   0.525426621160410E-01   0.319830956420433E+05
  0.190259740259740E+02   0.525597269624573E-01   0.302338486091012E+05
  0.190197987666342E+02   0.525767918088737E-01   0.301918293214996E+05
  0.190136275146009E+02   0.525938566552901E-01   0.322915815256708E+05
  0.190074602659747E+02   0.526109215017065E-01   0.367428023779274E+05
  0.190012970168612E+02   0.526279863481229E-01   0.435501194295666E+05
  0.189951377633712E+02   0.526450511945393E-01   0.525268881399915E+05
  0.189889825016202E+02   0.526621160409556E-01   0.632925177403865E+05
  0.189828312277292E+02   0.526791808873720E-01   0.752656784387874E+05
  0.189766839378238E+02   0.526962457337884E-01   0.876383543201781E+05
  0.189705406280350E+02   0.527133105802048E-01   0.994045850661382E+05
  0.189644012944984E+02   0.527303754266212E-01   0.109427481306302E+06
  0.189582659333549E+02   0.527474402730375E-01   0.116580377374483E+06
  0.189521345407503E+02   0.527645051194539E-01   0.119917421541450E+06
  0.189460071128354E+02   0.527815699658703E-01   0.118872725155121E+06
  0.189398836457660E+02   0.527986348122867E-01   0.113392984014530E+06
  0.189337641357027E+02   0.528156996587031E-01   0.104016075941950E+06
  0.189276485788114E+02   0.528327645051195E-01   0.917900561341511E+05
  0.189215369712625E+02   0.528498293515358E-01   0.781440624211543E+05
  0.189154293092318E+02   0.528668941979522E-01   0.645939572089193E+05
  0.189093255888996E+02   0.528839590443686E-01   0.525043037145431E+05
  0.189032258064516E+02   0.529010238907850E-01   0.428362654539440E+05
  0.188971299580780E+02   0.529180887372014E-01   0.360088710010240E+05
  0.188910380399742E+02   0.529351535836178E-01   0.318830147705628E+05
  0.188849500483403E+02   0.529522184300341E-01   0.298722232308633E+05
  0.188788659793814E+02   0.529692832764505E-01   0.291412599158597E+05
  0.188727858293076E+02   0.529863481228669E-01   0.288549454356726E+05
  0.188667095943335E+02   0.530034129692833E-01   0.283908163566052E+05
  0.188606372706791E+02   0.530204778156997E-01   0.274991190199093E+05
  0.188545688545689E+02   0.530375426621160E-01   0.263471724224920E+05
  0.188485043422322E+02   0.530546075085324E-01   0.254720119185830E+05
  0.188424437299035E+02   0.530716723549488E-01   0.256448931752811E+05
  0.188363870138219E+02   0.530887372013652E-01   0.276963099732926E+05
  0.188303341902314E+02   0.531058020477816E-01   0.323304482311407E+05
  0.188242852553807E+02   0.531228668941980E-01   0.399790477940517E+05
  0.188182402055234E+02   0.531399317406143E-01   0.506902459580707E+05
  0.188121990369181E+02   0.531569965870307E-01   0.640953197692149E+05
  0.188061617458280E+02   0.531740614334471E-01   0.794178841461808E+05
  0.188001283285210E+02   0.531911262798635E-01   0.955525525774567E+05
  0.187940987812700E+02   0.532081911262799E-01   0.111155939421685E+06
  0.187880731003527E+02   0.532252559726962E-01   0.124794721836484E+06
  0.187820512820513E+02   0.532423208191126E-01   0.135096269008471E+06
  0.187760333226530E+02   0.532593856655290E-01   0.140925339139931E+06
  0.187700192184497E+02   0.532764505119454E-01   0.141553667658329E+06
  0.187640089657381E+02   0.532935153583618E-01   0.136757794934707E+06
  0.187580025608195E+02   0.533105802047782E-01   0.126924289146054E+06
  0.187520000000000E+02   0.533276450511945E-01   0.113022828094071E+06
  0.187460012795905E+02   0.533447098976109E-01   0.965071886667483E+05
  0.187400063959066E+02   0.533617747440273E-01   0.791290428548656E+05
  0.187340153452685E+02   0.533788395904437E-01   0.626889292230361E+05
  0.187280281240013E+02   0.533959044368601E-01   0.487696355366728E+05
  0.187220447284345E+02   0.534129692832764E-01   0.385072804782563E+05
  0.187160651549026E+02   0.534300341296928E-01   0.324301573064438E+05
  0.187100893997446E+02   0.534470989761092E-01   0.304182725608463E+05
  0.187041174593042E+02   0.534641638225256E-01   0.317751512235812E+05
  0.186981493299298E+02   0.534812286689420E-01   0.353974445332977E+05
  0.186921850079745E+02   0.534982935153584E-01   0.400149892501600E+05
  0.186862244897959E+02   0.535153583617747E-01   0.444275997871799E+05
  0.186802677717565E+02   0.535324232081911E-01   0.477238396572397E+05
  0.186743148502231E+02   0.535494880546075E-01   0.494142888150299E+05
  0.186683657215674E+02   0.535665529010239E-01   0.494802159826993E+05
  0.186624203821656E+02   0.535836177474403E-01   0.483319186844252E+05
  0.186564788283986E+02   0.536006825938567E-01   0.467014187778063E+05
  0.186505410566518E+02   0.536177474402730E-01   0.454875832556438E+05
  0.186446070633153E+02   0.536348122866894E-01   0.455854161739006E+05
  0.186386768447837E+02   0.536518771331058E-01   0.477346133145282E+05
  0.186327503974563E+02   0.536689419795222E-01   0.523818373091890E+05
  0.186268277177368E+02   0.536860068259386E-01   0.595885659481624E+05
  0.186209088020337E+02   0.537030716723550E-01   0.689916405769929E+05
  0.186149936467598E+02   0.537201365187713E-01   0.797957409795925E+05
  0.186090822483328E+02   0.537372013651877E-01   0.908674834806970E+05
  0.186031746031746E+02   0.537542662116041E-01   0.100849000296295E+06
  0.185972707077118E+02   0.537713310580205E-01   0.108340177257768E+06
  0.185913705583756E+02   0.537883959044369E-01   0.112122288344673E+06
  0.185854741516016E+02   0.538054607508532E-01   0.111366554872477E+06
  0.185795814838301E+02   0.538225255972696E-01   0.105791078987738E+06
  0.185736925515055E+02   0.538395904436860E-01   0.957929001672782E+05
  0.185678073510773E+02   0.538566552901024E-01   0.823557111260465E+05
  0.185619258789990E+02   0.538737201365188E-01   0.669551791516428E+05
  0.185560481317289E+02   0.538907849829352E-01   0.512900719696792E+05
  0.185501741057297E+02   0.539078498293515E-01   0.369920587941693E+05
  0.185443037974684E+02   0.539249146757679E-01   0.253342617580629E+05
  0.185384372034166E+02   0.539419795221843E-01   0.170342559314029E+05
  0.185325743200506E+02   0.539590443686007E-01   0.121597656166873E+05
  0.185267151438508E+02   0.539761092150171E-01   0.101871582932968E+05
  0.185208596713021E+02   0.539931740614335E-01   0.101880855875147E+05
  0.185150078988942E+02   0.540102389078498E-01   0.110800437208325E+05
  0.185091598231207E+02   0.540273037542662E-01   0.118932082077223E+05
  0.185033154404799E+02   0.540443686006826E-01   0.119728383030792E+05
  0.184974747474747E+02   0.540614334470990E-01   0.110801543450143E+05
  0.184916377406122E+02   0.540784982935154E-01   0.937243353978364E+04
  0.184858044164038E+02   0.540955631399317E-01   0.727826333003677E+04
  0.184799747713655E+02   0.541126279863481E-01   0.533381379781562E+04
  0.184741488020177E+02   0.541296928327645E-01   0.400175208971386E+04
  0.184683265048850E+02   0.541467576791809E-01   0.355481817135825E+04
  0.184625078764965E+02   0.541638225255973E-01   0.403833170617727E+04
  0.184566929133858E+02   0.541808873720137E-01   0.530425910989283E+04
  0.184508816120907E+02   0.541979522184300E-01   0.710042692127270E+04
  0.184450739691533E+02   0.542150170648464E-01   0.917054094384756E+04
  0.184392699811202E+02   0.542320819112628E-01   0.113256962100134E+05
  0.184334696445423E+02   0.542491467576792E-01   0.134713306262675E+05
  0.184276729559748E+02   0.542662116040956E-01   0.155891316670163E+05
  0.184218799119774E+02   0.542832764505120E-01   0.176843033386231E+05
  0.184160905091138E+02   0.543003412969283E-01   0.197560118359799E+05
  0.184103047439522E+02   0.543174061433447E-01   0.217969820702605E+05
  0.184045226130653E+02   0.543344709897611E-01   0.238406542134141E+05
  0.183987441130298E+02   0.543515358361775E-01   0.260199073029757E+05
  0.183929692404269E+02   0.543686006825939E-01   0.286552897344624E+05
  0.183871979918419E+02   0.543856655290102E-01   0.322642418761357E+05
  0.183814303638645E+02   0.544027303754266E-01   0.375058087505912E+05
  0.183756663530887E+02   0.544197952218430E-01   0.450319654056160E+05
  0.183699059561129E+02   0.544368600682594E-01   0.552703785160619E+05
  0.183641491695393E+02   0.544539249146758E-01   0.682153246111559E+05
  0.183583959899749E+02   0.544709897610922E-01   0.832677913820559E+05
  0.183526464140307E+02   0.544880546075085E-01   0.992072876536132E+05
  0.183469004383219E+02   0.545051194539249E-01   0.114317655031904E+06
  0.183411580594679E+02   0.545221843003413E-01   0.126672146623305E+06
  0.183354192740926E+02   0.545392491467577E-01   0.134499381591920E+06
  0.183296840788239E+02   0.545563139931741E-01   0.136550286152619E+06
  0.183239524702939E+02   0.545733788395904E-01   0.132381518617222E+06
  0.183182244451391E+02   0.545904436860068E-01   0.122440488965224E+06
  0.183125000000000E+02   0.546075085324232E-01   0.108015910506484E+06
  0.183067791315214E+02   0.546245733788396E-01   0.909185575519449E+05
  0.183010618363523E+02   0.546416382252560E-01   0.731315945092526E+05
  0.182953481111458E+02   0.546587030716724E-01   0.564063344947374E+05
  0.182896379525593E+02   0.546757679180887E-01   0.419977169875068E+05
  0.182839313572543E+02   0.546928327645051E-01   0.304989951972235E+05
  0.182782283218964E+02   0.547098976109215E-01   0.218991044750864E+05
  0.182725288431556E+02   0.547269624573379E-01   0.157773198019729E+05
  0.182668329177057E+02   0.547440273037543E-01   0.115344630085249E+05
  0.182611405422250E+02   0.547610921501707E-01   0.866199551313251E+04
  0.182554517133956E+02   0.547781569965870E-01   0.686715019946346E+04
  0.182497664279041E+02   0.547952218430034E-01   0.610624010188182E+04
  0.182440846824408E+02   0.548122866894198E-01   0.648305923171512E+04
  0.182384064737006E+02   0.548293515358362E-01   0.808503721433325E+04
  0.182327317983821E+02   0.548464163822526E-01   0.108241094086867E+05
  0.182270606531882E+02   0.548634812286689E-01   0.143469699511799E+05
  0.182213930348259E+02   0.548805460750853E-01   0.180544633008692E+05
  0.182157289400062E+02   0.548976109215017E-01   0.212232763941284E+05
  0.182100683654444E+02   0.549146757679181E-01   0.231929241696792E+05
  0.182044113078596E+02   0.549317406143345E-01   0.235452410536924E+05
  0.181987577639752E+02   0.549488054607509E-01   0.222248209881228E+05
  0.181931077305185E+02   0.549658703071672E-01   0.195455210269243E+05
  0.181874612042210E+02   0.549829351535836E-01   0.160937732204770E+05
  0.181818181818182E+02   0.550000000000000E-01   0.125576330890776E+05
  0.181761786600496E+02   0.550170648464164E-01   0.955099325244825E+04
  0.181705426356589E+02   0.550341296928328E-01   0.748481095787917E+04
  0.181649101053937E+02   0.550511945392492E-01   0.654651012239840E+04
  0.181592810660056E+02   0.550682593856655E-01   0.676727859144769E+04
  0.181536555142503E+02   0.550853242320819E-01   0.816682042642762E+04
  0.181480334468876E+02   0.551023890784983E-01   0.108933425835711E+05
  0.181424148606811E+02   0.551194539249147E-01   0.153016232649987E+05
  0.181367997523986E+02   0.551365187713311E-01   0.219185344371725E+05
  0.181311881188119E+02   0.551535836177474E-01   0.312882095310624E+05
  0.181255799566966E+02   0.551706484641638E-01   0.437363257563046E+05
  0.181199752628324E+02   0.551877133105802E-01   0.591223970846447E+05
  0.181143740340031E+02   0.552047781569966E-01   0.766823020611064E+05
  0.181087762669963E+02   0.552218430034130E-01   0.950116818828620E+05
  0.181031819586036E+02   0.552389078498294E-01   0.112227831793467E+06
  0.180975911056208E+02   0.552559726962457E-01   0.126292413169587E+06
  0.180920037048472E+02   0.552730375426621E-01   0.135404833338957E+06
  0.180864197530864E+02   0.552901023890785E-01   0.138385181566591E+06
  0.180808392471459E+02   0.553071672354949E-01   0.134930500017336E+06
  0.180752621838371E+02   0.553242320819113E-01   0.125685830598829E+06
  0.180696885599753E+02   0.553412969283276E-01   0.112094534121778E+06
  0.180641183723798E+02   0.553583617747440E-01   0.961130087375101E+05
  0.180585516178737E+02   0.553754266211604E-01   0.797961727676011E+05
  0.180529882932840E+02   0.553924914675768E-01   0.649222256810447E+05
  0.180474283954419E+02   0.554095563139932E-01   0.527264763827937E+05
  0.180418719211823E+02   0.554266211604096E-01   0.437649525194737E+05
  0.180363188673438E+02   0.554436860068259E-01   0.379826565535240E+05
  0.180307692307692E+02   0.554607508532423E-01   0.348444881402911E+05
  0.180252230083051E+02   0.554778156996587E-01   0.335945865458300E+05
  0.180196801968020E+02   0.554948805460751E-01   0.334530581139351E+05
  0.180141407931140E+02   0.555119453924915E-01   0.337569528274389E+05
  0.180086047940996E+02   0.555290102389079E-01   0.340269270779519E+05
  0.180030721966206E+02   0.555460750853242E-01   0.339336077750431E+05
  0.179975429975430E+02   0.555631399317406E-01   0.332630208114091E+05
  0.179920171937366E+02   0.555802047781570E-01   0.318374755027956E+05
  0.179864947820749E+02   0.555972696245734E-01   0.295379048801660E+05
  0.179809757594354E+02   0.556143344709898E-01   0.263004671841838E+05
  0.179754601226994E+02   0.556313993174061E-01   0.222050673951957E+05
  0.179699478687519E+02   0.556484641638225E-01   0.175039948751844E+05
  0.179644389944819E+02   0.556655290102389E-01   0.126318319123333E+05
  0.179589334967821E+02   0.556825938566553E-01   0.815547242388431E+04
  0.179534313725490E+02   0.556996587030717E-01   0.464407905792837E+04
  0.179479326186830E+02   0.557167235494881E-01   0.252449423696503E+04
  0.179424372320882E+02   0.557337883959044E-01   0.194935182767536E+04
  0.179369452096725E+02   0.557508532423208E-01   0.272931815236683E+04
  0.179314565483476E+02   0.557679180887372E-01   0.436096070842967E+04
  0.179259712450291E+02   0.557849829351536E-01   0.614685369798363E+04
  0.179204892966361E+02   0.558020477815700E-01   0.738648556967917E+04
  0.179150107000917E+02   0.558191126279864E-01   0.757527559336538E+04
  0.179095354523227E+02   0.558361774744027E-01   0.655989204351247E+04
  0.179040635502597E+02   0.558532423208191E-01   0.459907818799936E+04
  0.178985949908369E+02   0.558703071672355E-01   0.231216695626660E+04
  0.178931297709924E+02   0.558873720136519E-01   0.526862159112169E+03
  0.178876678876679E+02   0.559044368600683E-01   0.712553397438821E+02
  0.178822093378090E+02   0.559215017064846E-01   0.156506115251424E+04
  0.178767541183649E+02   0.559385665529010E-01   0.526694779769518E+04
  0.178713022262885E+02   0.559556313993174E-01   0.110143518613840E+05
  0.178658536585366E+02   0.559726962457338E-01   0.182647904482156E+05
  0.178604084120695E+02   0.559897610921502E-01   0.262180583155377E+05
  0.178549664838513E+02   0.560068259385666E-01   0.339816303240234E+05
  0.178495278708498E+02   0.560238907849829E-01   0.407352986349162E+05
  0.178440925700365E+02   0.560409556313993E-01   0.458521836010722E+05
  0.178386605783866E+02   0.560580204778157E-01   0.489579448207076E+05
  0.178332318928789E+02   0.560750853242321E-01   0.499495741092053E+05
  0.178278065104959E+02   0.560921501706485E-01   0.489438534760133E+05
  0.178223844282238E+02   0.561092150170648E-01   0.462281796793235E+05
  0.178169656430526E+02   0.561262798634812E-01   0.422141054150745E+05
  0.178115501519757E+02   0.561433447098976E-01   0.373700182597461E+05
  0.178061379519903E+02   0.561604095563140E-01   0.322123975206650E+05
  0.178007290400972E+02   0.561774744027304E-01   0.272556325746700E+05
  0.177953234133009E+02   0.561945392491468E-01   0.229755067300617E+05
  0.177899210686096E+02   0.562116040955631E-01   0.197482432948364E+05
  0.177845220030349E+02   0.562286689419795E-01   0.177966861701012E+05
  0.177791262135922E+02   0.562457337883959E-01   0.171383094914354E+05
  0.177737336973006E+02   0.562627986348123E-01   0.175681130908287E+05
  0.177683444511825E+02   0.562798634812287E-01   0.186855499626588E+05
  0.177629584722643E+02   0.562969283276451E-01   0.199654551143349E+05
  0.177575757575758E+02   0.563139931740614E-01   0.208746570734595E+05
  0.177521963041503E+02   0.563310580204778E-01   0.209609034934108E+05
  0.177468201090248E+02   0.563481228668942E-01   0.199704662732811E+05
  0.177414471692401E+02   0.563651877133106E-01   0.178818456569538E+05
  0.177360774818402E+02   0.563822525597270E-01   0.149005778402435E+05
  0.177307110438729E+02   0.563993174061433E-01   0.114007005428526E+05
  0.177253478523896E+02   0.564163822525597E-01   0.784032190890201E+04
  0.177199879044451E+02   0.564334470989761E-01   0.467570429315902E+04
  0.177146311970979E+02   0.564505119453925E-01   0.230372393193987E+04
  0.177092777274101E+02   0.564675767918089E-01   0.103157846085824E+04
  0.177039274924471E+02   0.564846416382253E-01   0.109395626199932E+04
  0.176985804892782E+02   0.565017064846416E-01   0.267329072363788E+04
  0.176932367149758E+02   0.565187713310580E-01   0.592081094764595E+04
  0.176878961666164E+02   0.565358361774744E-01   0.109382276132818E+05
  0.176825588412794E+02   0.565529010238908E-01   0.177414748172605E+05
  0.176772247360483E+02   0.565699658703072E-01   0.261840414808869E+05
  0.176718938480096E+02   0.565870307167236E-01   0.358985449503794E+05
  0.176665661742538E+02   0.566040955631399E-01   0.462651177824330E+05
  0.176612417118746E+02   0.566211604095563E-01   0.564366591166746E+05
  0.176559204579693E+02   0.566382252559727E-01   0.654458508483701E+05
  0.176506024096386E+02   0.566552901023891E-01   0.723474740395450E+05
  0.176452875639867E+02   0.566723549488055E-01   0.763969730989873E+05
  0.176399759181216E+02   0.566894197952219E-01   0.771944440137415E+05
  0.176346674691544E+02   0.567064846416382E-01   0.747697240489489E+05
  0.176293622141998E+02   0.567235494880546E-01   0.695754466931520E+05
  0.176240601503759E+02   0.567406143344710E-01   0.623931605494235E+05
  0.176187612748046E+02   0.567576791808874E-01   0.541760208403640E+05
  0.176134655846108E+02   0.567747440273038E-01   0.458718337406807E+05
  0.176081730769231E+02   0.567918088737201E-01   0.382736554059690E+05
  0.176028837488735E+02   0.568088737201365E-01   0.319248642204425E+05
  0.175975975975976E+02   0.568259385665529E-01   0.271034802008008E+05
  0.175923146202342E+02   0.568430034129693E-01   0.238638185177703E+05
  0.175870348139256E+02   0.568600682593857E-01   0.221097553685290E+05
  0.175817581758176E+02   0.568771331058021E-01   0.216691261011638E+05
  0.175764847030594E+02   0.568941979522184E-01   0.223296307109190E+05
  0.175712143928036E+02   0.569112627986348E-01   0.238433980839701E+05
  0.175659472422062E+02   0.569283276450512E-01   0.258882564037924E+05
  0.175606832484267E+02   0.569453924914676E-01   0.280552588541005E+05
  0.175554224086279E+02   0.569624573378840E-01   0.298321061838548E+05
  0.175501647199760E+02   0.569795221843004E-01   0.306679115134069E+05
  0.175449101796407E+02   0.569965870307167E-01   0.300763673827550E+05
  0.175396587847950E+02   0.570136518771331E-01   0.277740290002427E+05
  0.175344105326152E+02   0.570307167235495E-01   0.237989725912322E+05
  0.175291654202812E+02   0.570477815699659E-01   0.185764850639036E+05
  0.175239234449761E+02   0.570648464163823E-01   0.128802678186974E+05
  0.175186846038864E+02   0.570819112627986E-01   0.769843581864409E+04
  0.175134488942020E+02   0.570989761092150E-01   0.401719002438182E+04
  0.175082163131162E+02   0.571160409556314E-01   0.258185196980639E+04
  0.175029868578256E+02   0.571331058020478E-01   0.369877141997960E+04
  0.174977605255300E+02   0.571501706484642E-01   0.713923837925997E+04
  0.174925373134328E+02   0.571672354948805E-01   0.121796655866088E+05
  0.174873172187407E+02   0.571843003412969E-01   0.177759438461563E+05
  0.174821002386635E+02   0.572013651877133E-01   0.228223736197654E+05
  0.174768863704146E+02   0.572184300341297E-01   0.264347831009785E+05
  0.174716756112105E+02   0.572354948805461E-01   0.281773133434413E+05
  0.174664679582712E+02   0.572525597269625E-01   0.281706567166978E+05
  0.174612634088200E+02   0.572696245733788E-01   0.270565915896246E+05
  0.174560619600834E+02   0.572866894197952E-01   0.258319293506844E+05
  0.174508636092912E+02   0.573037542662116E-01   0.256013790841660E+05
  0.174456683536767E+02   0.573208191126280E-01   0.273130111449030E+05
  0.174404761904762E+02   0.573378839590444E-01   0.315628994023639E+05
  0.174352871169295E+02   0.573549488054608E-01   0.384751244766011E+05
  0.174301011302796E+02   0.573720136518771E-01   0.477359937960929E+05
  0.174249182277728E+02   0.573890784982935E-01   0.586968570192318E+05
  0.174197384066587E+02   0.574061433447099E-01   0.705481549430532E+05
  0.174145616641902E+02   0.574232081911263E-01   0.824811326102796E+05
  0.174093879976233E+02   0.574402730375427E-01   0.938246681453479E+05
  0.174042174042174E+02   0.574573378839590E-01   0.104081505930328E+06
  0.173990498812352E+02   0.574744027303754E-01   0.112975240844709E+06
  0.173938854259424E+02   0.574914675767918E-01   0.120378565368961E+06
  0.173887240356083E+02   0.575085324232082E-01   0.126302358567794E+06
  0.173835657075052E+02   0.575255972696246E-01   0.130880167907548E+06
  0.173784104389087E+02   0.575426621160410E-01   0.134393417986579E+06
  0.173732582270975E+02   0.575597269624573E-01   0.137283460410879E+06
  0.173681090693539E+02   0.575767918088737E-01   0.140186894602671E+06
  0.173629629629630E+02   0.575938566552901E-01   0.143874077801726E+06
  0.173578199052133E+02   0.576109215017065E-01   0.149144234583511E+06
  0.173526798933965E+02   0.576279863481229E-01   0.156643657556610E+06
  0.173475429248076E+02   0.576450511945392E-01   0.166662655990837E+06
  0.173424089967446E+02   0.576621160409556E-01   0.178942222842958E+06
  0.173372781065089E+02   0.576791808873720E-01   0.192579935882351E+06
  0.173321502514049E+02   0.576962457337884E-01   0.206082161573744E+06
  0.173270254287404E+02   0.577133105802048E-01   0.217533611199164E+06
  0.173219036358262E+02   0.577303754266212E-01   0.224921376728034E+06
  0.173167848699764E+02   0.577474402730375E-01   0.226499977041231E+06
  0.173116691285081E+02   0.577645051194539E-01   0.221177937958889E+06
  0.173065564087419E+02   0.577815699658703E-01   0.208742517442067E+06
  0.173014467080012E+02   0.577986348122867E-01   0.189966918881898E+06
  0.172963400236127E+02   0.578156996587031E-01   0.166512757131814E+06
  0.172912363529065E+02   0.578327645051195E-01   0.140653817100320E+06
  0.172861356932153E+02   0.578498293515358E-01   0.114918900038460E+06
  0.172810380418756E+02   0.578668941979522E-01   0.916851016313004E+05
  0.172759433962264E+02   0.578839590443686E-01   0.728536440848864E+05
  0.172708517536104E+02   0.579010238907850E-01   0.596012155118112E+05
  0.172657631113730E+02   0.579180887372014E-01   0.523457566386013E+05
  0.172606774668630E+02   0.579351535836177E-01   0.507770416270153E+05
  0.172555948174323E+02   0.579522184300341E-01   0.540386490980285E+05
  0.172505151604357E+02   0.579692832764505E-01   0.609162476212056E+05
  0.172454384932313E+02   0.579863481228669E-01   0.700584688045433E+05
  0.172403648131803E+02   0.580034129692833E-01   0.801269706122508E+05
  0.172352941176471E+02   0.580204778156997E-01   0.899135424184811E+05
  0.172302264039988E+02   0.580375426621160E-01   0.984083266229419E+05
  0.172251616696061E+02   0.580546075085324E-01   0.104842073551264E+06
  0.172200999118425E+02   0.580716723549488E-01   0.108714812633917E+06
  0.172150411280846E+02   0.580887372013652E-01   0.109815147236414E+06
  0.172099853157122E+02   0.581058020477816E-01   0.108260373920422E+06
  0.172049324721080E+02   0.581228668941980E-01   0.104473375594788E+06
